26,GERENCIA DE VENTAS INTERNAL
26,GERENCIA ESTRATEGICA
26,GCIA ESTRATEGICA INTERNACIONAL
26,FINANZAS II
26,ADMON OPERACIONES Y LOGISTICA
26,GERENCIA DE MERCADEO
26,CANALES DE DISTRIBUCION
26,CULTURA DEL CONSUMIDOR
26,GERENCIA INNOVADORA
26,MANAGEMENT AND CONTROL
26,E-MANAGEMENT
26,CORPORATE GOVERNMENT
26,LOGISTICA Y DISTRIBUCION
26,NEGOCIACION COMERCIAL
26,DEVELOP AND ORG CULTURE
26,ORG AND THE SOCIAL SYSTEM
26,ORGANIZATIONAL DESIGN
26,INTERNATIONAL MANAGEMENT
26,SEMPLANVIDA-PROFESION
26,INTERNAC DE NUEVAS EMPRESAS
26,CONTROL GERENCIAL
26,SEMINARIO DE PROYEC APLICAD II
26,TUTORIAL DEL EMPRENDIMIENTO
26,TECNICAS DE INVESTIGACION
26,PROYECTO APLICADO EN MERCADEO
26,SEMINAR DE PROYEC APLICADO III
27,ELECTRONICA II
27,SENALES Y SISTEMAS
27,ENERGIA MEDIO AMBIENTE Y SOC
27,SISTEMAS CELULARES
27,TEORIA ELECTROMAGNETICA
27,TIC INNOVACION Y DLLO SOCIEDAD
27,CIRCUITOS I
27,CIRCUITOS II
27,MAQUINAS ELECTRICAS
27,MAQUINAS ELECTRICAS I
27,MAQUINAS ELECTRICAS II
27,CONTROL AUTOMATICO
27,SEMINARIO DE CARRERA I
27,ANALISIS SISTEMAS DE POTENCIA
27,CENTRALES GENERADORAS
27,ELEMENTOS SISTEMAS DE POTENCIA
27,SEMINARIO DE CARRERA II
27,OPER ECON SIST DE POTENCIA
27,SUBESTACIONES ELECTRICAS
27,PROTECCIONES ELECTRICAS
27,LINEAS Y REDES DE TRANSMISION
27,SISTEMAS DE DISTRIBUCION
27,AUTOMATIZACION INDUSTRIAL
27,MEDICIONES E INTRUMENTACION
27,ELECTRONICA I
27,INTROD A LA ROBOTICA MOVIL
27,LOGICA DIGITAL
27,INSTALACIONES ELECTRICAS
27,COMUNICACIONES
27,DISENO ELECTRONICO
27,MICROCONTROLADORES
27,ELECTRONICA DE POTENCIA
27,MEDIOS DE TRANSMISION
27,ELECTRONICA III
27,TELEMATICA
27,EXAMEN COMPRENSIVO II
27,VIP 2
27,VIP 4
27,PROYECTO FINAL
27,NUEVAS TECNOL GENERAC ELECTRIC
27,CALIDAD DE LA ENERGIA ELECTRIC
27,MODELADO Y SIMULACION DE SISTE
27,PROCESAMIEN DIGITAL DE SENALE
27,DISENO DE SISTEMAS INTELIGENT
27,INTERFAZ HOMBRE-MAQUINA
27,AUTOMATIZACION  INDUSTRIAL
27,INVESTIGACION 1
27,INVESTIGACION 2
27,INVESTIGACION III
27,INVESTIGACION I
27,INVESTIGACION II
27,INVESTIGACION IV
27,EXIGENCIA DE CUALIFICACION
27,TESIS DOCTORAL (14CR)
27,TESIS DOCTORAL (10CR)
27,INT A LA ING ELECTRICA
27,INT A LA ING ELECTRONICA
27,SISTEMAS ELECTRONICOS
27,AUTOMATIZACIONES DE EDIFICACIO
27,MICROPROCESADORES
27,GENERACION FUENTES ALTERNAT
27,SISTEMAS DE ELECT DE POTENCIA
27,TESIS DOCTORAL (2CR)
